symbol,date,broker,buy_qty,buy_amount,sell_qty,sell_amount,net_amount,total_turnover,dominance_ratio,dominant_flag,market_phase,strong_accumulation,circular_flag,cluster_flag
SJCL,2024-11-25,34.0,0.0,0.0,4686.0,1735504.0,-1735504.0,7290018.5,-0.2380657881732399,False,Markdown,False,False,True
SJCL,2024-11-25,35.0,40.0,14840.0,0.0,0.0,14840.0,7290018.5,0.0020356601289832116,False,Markdown,False,False,True
SJCL,2024-11-25,38.0,0.0,0.0,440.0,163728.0,-163728.0,7290018.5,-0.022459202264027176,False,Markdown,False,False,False
SJCL,2024-11-25,41.0,180.0,66978.0,0.0,0.0,66978.0,7290018.5,0.009187631005325981,False,Markdown,False,False,True
SJCL,2024-11-25,43.0,1000.0,370400.0,500.0,186000.0,184400.0,7290018.5,0.025294860362837214,False,Markdown,False,False,True
SJCL,2024-11-25,44.0,0.0,0.0,1320.0,488888.0,-488888.0,7290018.5,-0.06706265560231431,False,Markdown,False,False,True
SJCL,2024-11-25,45.0,194.0,71648.0,0.0,0.0,71648.0,7290018.5,0.009828232946185253,False,Markdown,False,False,True
SJCL,2024-11-25,46.0,60.0,22368.0,0.0,0.0,22368.0,7290018.5,0.003068304970693833,False,Markdown,False,False,True
SJCL,2024-11-25,48.0,0.0,0.0,80.0,29872.0,-29872.0,7290018.5,-0.004097657639689117,False,Markdown,False,False,True
SJCL,2024-11-25,49.0,2574.0,955349.0,240.0,89980.0,865369.0,7290018.5,0.11870600877075964,False,Markdown,False,False,True
SJCL,2024-11-25,50.0,4040.0,1496324.0,0.0,0.0,1496324.0,7290018.5,0.20525654358764658,False,Markdown,False,False,True
SJCL,2024-11-25,51.0,100.0,37230.0,56.0,20608.0,16622.0,7290018.5,0.002280103953096964,False,Markdown,False,False,True
SJCL,2024-11-25,52.0,400.0,147480.0,0.0,0.0,147480.0,7290018.5,0.02023040133574421,False,Markdown,False,False,True
SJCL,2024-11-25,56.0,165.0,61660.5,0.0,0.0,61660.5,7290018.5,0.008458208988084187,False,Markdown,False,False,True
SJCL,2024-11-25,57.0,460.0,171240.0,2560.0,953476.0,-782236.0,7290018.5,-0.10730233400642261,False,Markdown,False,True,True
SJCL,2024-11-25,58.0,498.0,184010.0,80.0,29896.0,154114.0,7290018.5,0.021140412743808536,False,Markdown,False,False,True
SJCL,2024-11-25,59.0,0.0,0.0,36.0,13500.0,-13500.0,7290018.5,-0.001851847152376911,False,Markdown,False,False,False
SJCL,2024-11-25,63.0,0.0,0.0,65.0,24290.5,-24290.5,7290018.5,-0.003332021722578619,False,Markdown,False,False,False
SJCL,2024-11-25,75.0,200.0,74000.0,1060.0,393200.0,-319200.0,7290018.5,-0.04378589711397852,False,Markdown,False,False,True
SJCL,2024-11-25,81.0,3420.0,1260612.0,0.0,0.0,1260612.0,7290018.5,0.17292301795941944,False,Markdown,False,False,True
SJCL,2024-11-25,87.0,0.0,0.0,80.0,29896.0,-29896.0,7290018.5,-0.004100949812404454,False,Markdown,False,False,False
SJCL,2024-11-25,91.0,200.0,74000.0,0.0,0.0,74000.0,7290018.5,0.010150865872288252,False,Markdown,False,False,True
SJCL,2024-11-25,95.0,988.0,369215.6,0.0,0.0,369215.6,7290018.5,0.050646730183195,False,Markdown,False,False,True
SJCL,2024-11-25,99.0,80.0,29896.0,0.0,0.0,29896.0,7290018.5,0.004100949812404454,False,Markdown,False,False,True
SJLIC,2024-11-21,4.0,0.0,0.0,40.0,19160.0,-19160.0,6610328.4,-0.0028984944227581793,False,Neutral,False,False,False
SJLIC,2024-11-21,5.0,600.0,286200.0,0.0,0.0,286200.0,6610328.4,0.04329588224391393,False,Neutral,False,False,True
SJLIC,2024-11-21,8.0,0.0,0.0,20.0,9560.0,-9560.0,6610328.4,-0.0014462216430881102,False,Neutral,False,False,False
SJLIC,2024-11-21,14.0,220.0,105168.0,0.0,0.0,105168.0,6610328.4,0.015909648301285606,False,Neutral,False,False,True
SJLIC,2024-11-21,16.0,0.0,0.0,400.0,190960.0,-190960.0,6610328.4,-0.028888126042270455,False,Neutral,False,False,False
SJLIC,2024-11-21,17.0,110.0,52690.0,0.0,0.0,52690.0,6610328.4,0.007970859662584992,False,Neutral,False,False,True
SJLIC,2024-11-21,22.0,0.0,0.0,20.0,9580.0,-9580.0,6610328.4,-0.0014492472113790897,False,Neutral,False,False,False
SJLIC,2024-11-21,29.0,0.0,0.0,20.0,9536.0,-9536.0,6610328.4,-0.0014425909611389353,False,Neutral,False,False,False
SJLIC,2024-11-21,32.0,20.0,9580.0,0.0,0.0,9580.0,6610328.4,0.0014492472113790897,False,Neutral,False,False,True
SJLIC,2024-11-21,33.0,2881.0,1375116.0,0.0,0.0,1375116.0,6610328.4,0.20802536830091525,False,Neutral,False,False,True
SJLIC,2024-11-21,34.0,478.0,228177.6,3501.0,1673164.0,-1444986.4,6610328.4,-0.21859525163681728,False,Neutral,False,False,True
SJLIC,2024-11-21,36.0,200.0,95400.0,0.0,0.0,95400.0,6610328.4,0.01443196074797131,False,Neutral,False,False,True
SJLIC,2024-11-21,38.0,0.0,0.0,2000.0,956367.0,-956367.0,6610328.4,-0.1446776834869505,False,Neutral,False,False,True
SJLIC,2024-11-21,39.0,0.0,0.0,2.0,939.0,-939.0,6610328.4,-0.00014205043126147863,False,Neutral,False,False,False
SJLIC,2024-11-21,41.0,1900.0,907150.0,40.0,19102.0,888048.0,6610328.4,0.13434249348337973,False,Neutral,False,False,True
SJLIC,2024-11-21,42.0,100.0,47800.0,0.0,0.0,47800.0,6610328.4,0.007231108215440552,False,Neutral,False,False,True
SJLIC,2024-11-21,44.0,0.0,0.0,10.0,4790.0,-4790.0,6610328.4,-0.0007246236056895448,False,Neutral,False,False,True
SJLIC,2024-11-21,45.0,600.0,286800.0,40.0,19076.0,267724.0,6610328.4,0.040500862256707244,False,Neutral,False,False,True
SJLIC,2024-11-21,46.0,0.0,0.0,20.0,9580.0,-9580.0,6610328.4,-0.0014492472113790897,False,Neutral,False,False,False
SJLIC,2024-11-21,48.0,694.0,332079.0,0.0,0.0,332079.0,6610328.4,0.05023638462500592,False,Neutral,False,False,True
SJLIC,2024-11-21,52.0,3000.0,1431000.0,0.0,0.0,1431000.0,6610328.4,0.21647941121956965,False,Neutral,False,False,True
SJLIC,2024-11-21,57.0,40.0,19120.0,0.0,0.0,19120.0,6610328.4,0.0028924432861762205,False,Neutral,False,False,True
SJLIC,2024-11-21,58.0,1370.0,654840.0,20.0,9580.0,645260.0,6610328.4,0.09761390977186549,False,Neutral,False,False,True
SJLIC,2024-11-21,62.0,888.0,423664.8,0.0,0.0,423664.8,6610328.4,0.06409133924420457,False,Neutral,False,False,True
SJLIC,2024-11-21,64.0,0.0,0.0,7666.0,3657038.4,-3657038.4,6610328.4,-0.5532309710966855,True,Neutral,False,False,False
SJLIC,2024-11-21,66.0,2.0,939.0,0.0,0.0,939.0,6610328.4,0.00014205043126147863,False,Neutral,False,False,True
SJLIC,2024-11-21,80.0,60.0,28608.0,46.0,21896.0,6712.0,6610328.4,0.0010153807184526565,False,Neutral,False,False,True
SJLIC,2024-11-21,82.0,682.0,325996.0,0.0,0.0,325996.0,6610328.4,0.049316158029304565,False,Neutral,False,False,True
SJLIC,2024-11-25,3.0,132.0,62136.0,0.0,0.0,62136.0,5539894.2,0.011216098675675069,False,Neutral,False,False,True
SJLIC,2024-11-25,5.0,1725.0,810750.0,0.0,0.0,810750.0,5539894.2,0.14634756021152895,False,Neutral,False,False,True
SJLIC,2024-11-25,6.0,0.0,0.0,154.0,72750.0,-72750.0,5539894.2,-0.013132019741460044,False,Neutral,False,False,False
SJLIC,2024-11-25,7.0,0.0,0.0,60.0,28400.0,-28400.0,5539894.2,-0.005126451692886121,False,Neutral,False,False,False
SJLIC,2024-11-25,13.0,0.0,0.0,20.0,9500.0,-9500.0,5539894.2,-0.0017148341930428924,False,Neutral,False,False,False
SJLIC,2024-11-25,17.0,0.0,0.0,30.0,14102.0,-14102.0,5539894.2,-0.0025455359779253547,False,Neutral,False,False,True
SJLIC,2024-11-25,18.0,0.0,0.0,20.0,9402.0,-9402.0,5539894.2,-0.0016971443245251867,False,Neutral,False,False,False
SJLIC,2024-11-25,19.0,0.0,0.0,40.0,18860.0,-18860.0,5539894.2,-0.003404397145346205,False,Neutral,False,False,False
SJLIC,2024-11-25,22.0,0.0,0.0,90.0,42480.0,-42480.0,5539894.2,-0.0076680164758381126,False,Neutral,False,False,False
SJLIC,2024-11-25,25.0,220.0,104460.0,0.0,0.0,104460.0,5539894.2,0.018855955768974794,False,Neutral,False,False,True
SJLIC,2024-11-25,26.0,200.0,94000.0,20.0,9500.0,84500.0,5539894.2,0.015252998874960464,False,Neutral,False,False,True
SJLIC,2024-11-25,28.0,0.0,0.0,20.0,9500.0,-9500.0,5539894.2,-0.0017148341930428924,False,Neutral,False,False,False
SJLIC,2024-11-25,29.0,0.0,0.0,20.0,9460.0,-9460.0,5539894.2,-0.0017076138385458696,False,Neutral,False,False,False
SJLIC,2024-11-25,32.0,0.0,0.0,440.0,208940.0,-208940.0,5539894.2,-0.0377155217151981,False,Neutral,False,False,True
SJLIC,2024-11-25,34.0,0.0,0.0,54.0,25650.0,-25650.0,5539894.2,-0.004630052321215809,False,Neutral,False,False,True
SJLIC,2024-11-25,35.0,0.0,0.0,40.0,18920.0,-18920.0,5539894.2,-0.0034152276770917393,False,Neutral,False,False,False
SJLIC,2024-11-25,36.0,0.0,0.0,384.0,181194.0,-181194.0,5539894.2,-0.0327071228183383,False,Neutral,False,False,True
SJLIC,2024-11-25,37.0,0.0,0.0,20.0,9420.0,-9420.0,5539894.2,-0.001700393484048847,False,Neutral,False,False,False
SJLIC,2024-11-25,38.0,1260.0,597260.0,160.0,75288.0,521972.0,5539894.2,0.09422057193799838,False,Neutral,False,True,True
SJLIC,2024-11-25,41.0,200.0,94020.0,0.0,0.0,94020.0,5539894.2,0.016971443245251867,False,Neutral,False,False,True
SJLIC,2024-11-25,43.0,200.0,94020.0,20.0,9400.0,84620.0,5539894.2,0.015274659938451531,False,Neutral,False,False,True
SJLIC,2024-11-25,44.0,2768.0,1303902.0,40.0,18860.0,1285042.0,5539894.2,0.23196146958907626,False,Neutral,False,True,True
SJLIC,2024-11-25,45.0,4506.0,2119704.0,385.0,181710.0,1937994.0,5539894.2,0.34982509232757547,True,Neutral,False,False,True
SJLIC,2024-11-25,46.0,0.0,0.0,6550.0,3081434.2,-3081434.2,5539894.2,-0.5562261820812391,True,Neutral,False,False,False
SJLIC,2024-11-25,48.0,0.0,0.0,396.0,186486.0,-186486.0,5539894.2,-0.033662375718294404,False,Neutral,False,False,True
SJLIC,2024-11-25,49.0,10.0,4688.0,50.0,23598.0,-18910.0,5539894.2,-0.0034134225884674837,False,Neutral,False,True,True
SJLIC,2024-11-25,51.0,0.0,0.0,120.0,57000.0,-57000.0,5539894.2,-0.010289005158257354,False,Neutral,False,False,False
SJLIC,2024-11-25,52.0,40.0,18804.0,30.0,14144.0,4660.0,5539894.2,0.0008411712989031451,False,Neutral,False,False,True
SJLIC,2024-11-25,54.0,0.0,0.0,40.0,18920.0,-18920.0,5539894.2,-0.0034152276770917393,False,Neutral,False,False,False
SJLIC,2024-11-25,55.0,42.0,19786.2,20.0,9440.0,10346.2,5539894.2,0.0018675807924274077,False,Neutral,False,False,True
SJLIC,2024-11-25,56.0,0.0,0.0,20.0,9500.0,-9500.0,5539894.2,-0.0017148341930428924,False,Neutral,False,False,False
SJLIC,2024-11-25,57.0,400.0,188040.0,60.0,28460.0,159580.0,5539894.2,0.02880560426587208,False,Neutral,False,False,True
SJLIC,2024-11-25,58.0,40.0,18880.0,80.0,37720.0,-18840.0,5539894.2,-0.003400786968097694,False,Neutral,False,True,True
SJLIC,2024-11-25,67.0,0.0,0.0,232.0,110200.0,-110200.0,5539894.2,-0.01989207663929755,False,Neutral,False,False,False
SJLIC,2024-11-25,76.0,20.0,9444.0,2088.0,981360.0,-971916.0,5539894.2,-0.17543945153320797,False,Neutral,False,False,True
SJLIC,2024-11-25,81.0,0.0,0.0,20.0,9442.0,-9442.0,5539894.2,-0.0017043646790222094,False,Neutral,False,False,False
SJLIC,2024-11-25,89.0,0.0,0.0,20.0,9440.0,-9440.0,5539894.2,-0.0017040036612973584,False,Neutral,False,False,False
SJLIC,2024-11-25,96.0,0.0,0.0,20.0,9414.0,-9414.0,5539894.2,-0.0016993104308742936,False,Neutral,False,False,False
SKBBL,2024-11-21,6.0,956.0,908200.0,1056.0,1003200.0,-95000.0,2135575.8,-0.044484489850465624,False,Neutral,False,True,True
SKBBL,2024-11-21,11.0,0.0,0.0,42.0,39694.2,-39694.2,2135575.8,-0.018587118284445817,False,Neutral,False,False,False
SKBBL,2024-11-21,14.0,0.0,0.0,400.0,378088.0,-378088.0,2135575.8,-0.1770426505113984,False,Neutral,False,False,False
SKBBL,2024-11-21,17.0,42.0,39694.2,0.0,0.0,39694.2,2135575.8,0.018587118284445817,False,Neutral,False,False,True
SKBBL,2024-11-21,45.0,20.0,19000.0,0.0,0.0,19000.0,2135575.8,0.008896897970093125,False,Neutral,False,False,True
SKBBL,2024-11-21,49.0,0.0,0.0,20.0,19000.0,-19000.0,2135575.8,-0.008896897970093125,False,Neutral,False,False,False
SKBBL,2024-11-21,55.0,100.0,95000.0,0.0,0.0,95000.0,2135575.8,0.044484489850465624,False,Neutral,False,False,True
SKBBL,2024-11-21,57.0,0.0,0.0,736.0,695593.6,-695593.6,2135575.8,-0.3257171204131457,True,Neutral,False,False,True
SKBBL,2024-11-21,58.0,120.0,113460.0,0.0,0.0,113460.0,2135575.8,0.05312852861509294,False,Neutral,False,False,True
SKBBL,2024-11-21,74.0,1016.0,960221.6,0.0,0.0,960221.6,2135575.8,0.4496312423094512,True,Neutral,False,False,True
SKBBL,2024-11-25,4.0,0.0,0.0,28.0,26096.0,-26096.0,4204580.1,-0.006206565074120006,False,Markdown,False,False,False
SKBBL,2024-11-25,7.0,20.0,18682.0,0.0,0.0,18682.0,4204580.1,0.004443249874107524,False,Markdown,False,False,True
SKBBL,2024-11-25,13.0,20.0,18664.0,0.0,0.0,18664.0,4204580.1,0.004438968828302261,False,Markdown,False,False,True
SKBBL,2024-11-25,16.0,300.0,279930.0,0.0,0.0,279930.0,4204580.1,0.0665773973481918,False,Markdown,False,False,True
SKBBL,2024-11-25,21.0,0.0,0.0,1000.0,934289.4,-934289.4,4204580.1,-0.22220753982068273,False,Markdown,False,False,False
SKBBL,2024-11-25,22.0,1.0,917.7,1.0,917.7,0.0,4204580.1,0.0,False,Markdown,False,True,True
SKBBL,2024-11-25,28.0,0.0,0.0,100.0,93600.0,-93600.0,4204580.1,-0.02226143818737096,False,Markdown,False,False,False
SKBBL,2024-11-25,32.0,0.0,0.0,32.0,29888.0,-29888.0,4204580.1,-0.007108438723762214,False,Markdown,False,False,False
SKBBL,2024-11-25,33.0,0.0,0.0,14.0,13125.0,-13125.0,4204580.1,-0.0031215958996714086,False,Markdown,False,False,False
SKBBL,2024-11-25,35.0,190.0,177544.2,400.0,374800.0,-197255.8,4204580.1,-0.04691450639744026,False,Markdown,False,False,True
SKBBL,2024-11-25,38.0,0.0,0.0,1200.0,1119634.0,-1119634.0,4204580.1,-0.2662891355072532,True,Markdown,False,False,False
SKBBL,2024-11-25,40.0,110.0,102684.0,0.0,0.0,102684.0,4204580.1,0.02442193930376068,False,Markdown,False,False,True
SKBBL,2024-11-25,42.0,440.0,411048.0,0.0,0.0,411048.0,4204580.1,0.09776196200900063,False,Markdown,False,False,True
SKBBL,2024-11-25,45.0,372.0,347768.0,0.0,0.0,347768.0,4204580.1,0.0827117076447182,False,Markdown,False,False,True
SKBBL,2024-11-25,51.0,0.0,0.0,726.0,678116.0,-678116.0,4204580.1,-0.1612803142934535,False,Markdown,False,False,False
SKBBL,2024-11-25,55.0,1090.0,1017180.0,0.0,0.0,1017180.0,4204580.1,0.24192189845544865,False,Markdown,False,False,True
SKBBL,2024-11-25,57.0,426.0,397884.0,0.0,0.0,397884.0,4204580.1,0.09463109051008448,False,Markdown,False,False,True
SKBBL,2024-11-25,58.0,20.0,18680.0,0.0,0.0,18680.0,4204580.1,0.004442774202351384,False,Markdown,False,False,True
SKBBL,2024-11-25,62.0,20.0,18700.0,0.0,0.0,18700.0,4204580.1,0.004447530919912788,False,Markdown,False,False,True
SKBBL,2024-11-25,66.0,0.0,0.0,1000.0,934114.0,-934114.0,4204580.1,-0.2221658234076692,False,Markdown,False,False,False
SKBBL,2024-11-25,77.0,1000.0,934100.0,0.0,0.0,934100.0,4204580.1,0.22216249370537622,False,Markdown,False,False,True
SKBBL,2024-11-25,92.0,492.0,460798.2,0.0,0.0,460798.2,4204580.1,0.10959434451016882,False,Markdown,False,False,True
SLBBL,2024-11-21,5.0,100.0,96850.0,0.0,0.0,96850.0,1821050.8,0.05318357950255973,False,Neutral,False,False,True
SLBBL,2024-11-21,16.0,0.0,0.0,26.0,25350.0,-25350.0,1821050.8,-0.01392053423221362,False,Neutral,False,False,False
SLBBL,2024-11-21,17.0,436.0,423356.0,0.0,0.0,423356.0,1821050.8,0.2324789621464706,False,Neutral,False,False,True
SLBBL,2024-11-21,22.0,40.0,38804.0,0.0,0.0,38804.0,1821050.8,0.021308576345042105,False,Neutral,False,False,True
SLBBL,2024-11-21,25.0,0.0,0.0,20.0,19400.0,-19400.0,1821050.8,-0.010653189905520482,False,Neutral,False,False,False
SLBBL,2024-11-21,34.0,36.0,34858.8,620.0,601696.0,-566837.2,1821050.8,-0.31126929572749973,True,Neutral,False,False,True
SLBBL,2024-11-21,36.0,50.0,48650.0,142.0,138450.0,-89800.0,1821050.8,-0.04931218832555358,False,Neutral,False,False,True
SLBBL,2024-11-21,38.0,0.0,0.0,200.0,193650.0,-193650.0,1821050.8,-0.10633970233010523,False,Neutral,False,False,False
SLBBL,2024-11-21,40.0,0.0,0.0,46.0,44482.0,-44482.0,1821050.8,-0.02442655635965784,False,Neutral,False,False,True
SLBBL,2024-11-21,45.0,0.0,0.0,30.0,29190.0,-29190.0,1821050.8,-0.016029206873306334,False,Neutral,False,False,False
SLBBL,2024-11-21,49.0,0.0,0.0,36.0,34858.8,-34858.8,1821050.8,-0.019142134859719457,False,Neutral,False,False,False
SLBBL,2024-11-21,54.0,146.0,141282.0,0.0,0.0,141282.0,1821050.8,0.07758267918720334,False,Neutral,False,False,True
SLBBL,2024-11-21,55.0,20.0,19400.0,0.0,0.0,19400.0,1821050.8,0.010653189905520482,False,Neutral,False,False,True
SLBBL,2024-11-21,61.0,0.0,0.0,90.0,87750.0,-87750.0,1821050.8,-0.04818646464997022,False,Neutral,False,False,False
SLBBL,2024-11-21,62.0,1048.0,1017850.0,666.0,646224.0,371626.0,1821050.8,0.20407228617675024,False,Neutral,False,True,True
SLBBL,2024-11-25,1.0,0.0,0.0,100.0,96402.0,-96402.0,3518963.6,-0.02739499777718644,False,Markdown,False,False,False
SLBBL,2024-11-25,5.0,80.0,77120.0,0.0,0.0,77120.0,3518963.6,0.021915543542422547,False,Markdown,False,False,True
SLBBL,2024-11-25,13.0,0.0,0.0,20.0,19478.0,-19478.0,3518963.6,-0.005535152452273163,False,Markdown,False,False,False
SLBBL,2024-11-25,14.0,0.0,0.0,910.0,874146.0,-874146.0,3518963.6,-0.24841007164723158,False,Markdown,False,False,False
SLBBL,2024-11-25,34.0,480.0,461136.0,0.0,0.0,461136.0,3518963.6,0.13104312872119506,False,Markdown,False,False,True
SLBBL,2024-11-25,36.0,42.0,40815.6,0.0,0.0,40815.6,3518963.6,0.011598755951894472,False,Markdown,False,False,True
SLBBL,2024-11-25,40.0,20.0,19478.0,0.0,0.0,19478.0,3518963.6,0.005535152452273163,False,Markdown,False,False,True
SLBBL,2024-11-25,57.0,20.0,19282.0,400.0,384320.0,-365038.0,3518963.6,-0.10373452001606381,False,Markdown,False,False,True
SLBBL,2024-11-25,58.0,0.0,0.0,2190.0,2103802.0,-2103802.0,3518963.6,-0.5978470479205866,True,Markdown,False,False,False
SLBBL,2024-11-25,62.0,1910.0,1834826.0,42.0,40815.6,1794010.4,3518963.6,0.5098121503729109,True,Markdown,False,False,True
SLBBL,2024-11-25,86.0,200.0,192160.0,0.0,0.0,192160.0,3518963.6,0.054606987125413856,False,Markdown,False,False,True
SLBBL,2024-11-25,100.0,910.0,874146.0,0.0,0.0,874146.0,3518963.6,0.24841007164723158,False,Markdown,False,False,True
SLBSL,2024-11-21,7.0,16.0,25920.0,0.0,0.0,25920.0,870587.6,0.02977299469921235,False,Neutral,False,False,True
SLBSL,2024-11-21,11.0,0.0,0.0,6.0,9708.6,-9708.6,870587.6,-0.011151778408054515,False,Neutral,False,False,False
SLBSL,2024-11-21,19.0,0.0,0.0,126.0,207541.0,-207541.0,870587.6,-0.23839186315081906,False,Neutral,False,False,False
SLBSL,2024-11-21,29.0,6.0,9708.6,0.0,0.0,9708.6,870587.6,0.011151778408054515,False,Neutral,False,False,True
SLBSL,2024-11-21,38.0,490.0,809039.0,0.0,0.0,809039.0,870587.6,0.9293022321935208,True,Neutral,False,False,True
SLBSL,2024-11-21,45.0,0.0,0.0,380.0,627418.0,-627418.0,870587.6,-0.7206833637419141,True,Neutral,False,False,True
SLBSL,2024-11-21,48.0,16.0,25920.0,0.0,0.0,25920.0,870587.6,0.02977299469921235,False,Neutral,False,False,True
SLBSL,2024-11-21,58.0,0.0,0.0,16.0,25920.0,-25920.0,870587.6,-0.02977299469921235,False,Neutral,False,False,False
SLBSL,2024-11-25,3.0,0.0,0.0,108.0,187516.8,-187516.8,7270625.0,-0.02579101521533568,False,Markdown,False,False,False
SLBSL,2024-11-25,6.0,20.0,34220.0,0.0,0.0,34220.0,7270625.0,0.004706610504598986,False,Markdown,False,False,True
SLBSL,2024-11-25,14.0,28.0,46566.8,0.0,0.0,46566.8,7270625.0,0.006404786383563999,False,Markdown,False,False,True
SLBSL,2024-11-25,17.0,0.0,0.0,197.0,335909.0,-335909.0,7270625.0,-0.046200842431015215,False,Markdown,False,False,False
SLBSL,2024-11-25,22.0,100.0,171510.0,0.0,0.0,171510.0,7270625.0,0.023589443823605262,False,Markdown,False,False,True
SLBSL,2024-11-25,26.0,0.0,0.0,200.0,340880.0,-340880.0,7270625.0,-0.0468845525659761,False,Markdown,False,False,False
SLBSL,2024-11-25,34.0,20.0,34088.0,192.0,330175.2,-296087.2,7270625.0,-0.04072376171236999,False,Markdown,False,False,True
SLBSL,2024-11-25,35.0,20.0,33388.0,28.0,48132.0,-14744.0,7270625.0,-0.0020278861858505975,False,Markdown,False,False,True
SLBSL,2024-11-25,37.0,20.0,33920.0,0.0,0.0,33920.0,7270625.0,0.004665348577323133,False,Markdown,False,False,True
SLBSL,2024-11-25,38.0,525.0,895554.6,0.0,0.0,895554.6,7270625.0,0.12317436258918593,False,Markdown,False,False,True
SLBSL,2024-11-25,39.0,40.0,77660.0,0.0,0.0,77660.0,7270625.0,0.010681337574142526,False,Markdown,False,False,True
SLBSL,2024-11-25,41.0,0.0,0.0,632.0,1080720.0,-1080720.0,7270625.0,-0.14864196681853348,False,Markdown,False,False,False
SLBSL,2024-11-25,42.0,0.0,0.0,114.0,194278.8,-194278.8,7270625.0,-0.026721059056133412,False,Markdown,False,False,False
SLBSL,2024-11-25,45.0,114.0,194278.8,0.0,0.0,194278.8,7270625.0,0.026721059056133412,False,Markdown,False,False,True
SLBSL,2024-11-25,49.0,100.0,170450.0,692.0,1185501.2,-1015051.2,7270625.0,-0.1396098959855583,False,Markdown,False,False,True
SLBSL,2024-11-25,55.0,0.0,0.0,70.0,119590.6,-119590.6,7270625.0,-0.01644846213358549,False,Markdown,False,False,False
SLBSL,2024-11-25,56.0,130.0,225693.0,0.0,0.0,225693.0,7270625.0,0.031041760508897103,False,Markdown,False,False,True
SLBSL,2024-11-25,57.0,15.0,25650.0,50.0,84800.0,-59150.0,7270625.0,-0.008135476661222385,False,Markdown,False,False,True
SLBSL,2024-11-25,58.0,0.0,0.0,145.0,251343.0,-251343.0,7270625.0,-0.03456965529098255,False,Markdown,False,False,False
SLBSL,2024-11-25,62.0,888.0,1541656.8,1784.0,3064038.4,-1522381.5999999999,7270625.0,-0.20938799621765664,False,Markdown,False,True,True
SLBSL,2024-11-25,65.0,0.0,0.0,28.0,47740.0,-47740.0,7270625.0,-0.0065661480271641025,False,Markdown,False,False,False
SLBSL,2024-11-25,66.0,1912.0,3258187.0,0.0,0.0,3258187.0,7270625.0,0.4481302501504341,True,Markdown,False,False,True
SLBSL,2024-11-25,67.0,220.0,377322.0,0.0,0.0,377322.0,7270625.0,0.05189677641193157,False,Markdown,False,False,True
SLBSL,2024-11-25,75.0,88.0,150480.0,0.0,0.0,150480.0,7270625.0,0.020696982721567954,False,Markdown,False,False,True
SLCF,2024-11-21,7.0,0.0,0.0,200.0,1948.0,-1948.0,392402.0,-0.004964296818059031,False,Neutral,False,False,False
SLCF,2024-11-21,33.0,36000.0,350470.0,0.0,0.0,350470.0,392402.0,0.8931401980621914,True,Neutral,False,False,True
SLCF,2024-11-21,39.0,0.0,0.0,40000.0,389470.0,-389470.0,392402.0,-0.9925280707030035,True,Neutral,False,False,False
SLCF,2024-11-21,47.0,4200.0,40948.0,0.0,0.0,40948.0,392402.0,0.10435216945887126,False,Neutral,False,False,True
SLCF,2024-11-21,51.0,0.0,0.0,100.0,984.0,-984.0,392402.0,-0.0025076324789374163,False,Neutral,False,False,False
SLCF,2024-11-21,58.0,100.0,984.0,0.0,0.0,984.0,392402.0,0.0025076324789374163,False,Neutral,False,False,False
SLCF,2024-11-25,5.0,200.0,1924.0,0.0,0.0,1924.0,1924.0,1.0,True,Markdown,False,False,True
SLCF,2024-11-25,49.0,0.0,0.0,200.0,1924.0,-1924.0,1924.0,-1.0,True,Markdown,False,False,False
SMATA,2024-11-21,16.0,0.0,0.0,28.0,25928.0,-25928.0,454892.0,-0.05699814461454587,False,Neutral,False,False,False
SMATA,2024-11-21,32.0,80.0,74160.0,0.0,0.0,74160.0,454892.0,0.16302770767566807,False,Neutral,False,False,True
SMATA,2024-11-21,33.0,320.0,295712.0,0.0,0.0,295712.0,454892.0,0.6500707860327286,True,Neutral,False,False,True
SMATA,2024-11-21,40.0,28.0,25928.0,0.0,0.0,25928.0,454892.0,0.05699814461454587,False,Neutral,False,False,True
SMATA,2024-11-21,42.0,20.0,18480.0,0.0,0.0,18480.0,454892.0,0.040625027479049974,False,Neutral,False,False,True
SMATA,2024-11-21,44.0,0.0,0.0,200.0,184820.0,-184820.0,454892.0,-0.4062942412704554,True,Neutral,False,False,False
SMATA,2024-11-21,53.0,0.0,0.0,124.0,114772.0,-114772.0,454892.0,-0.2523060418736755,True,Neutral,False,False,False
SMATA,2024-11-21,57.0,44.0,40612.0,140.0,129372.0,-88760.0,454892.0,-0.19512323804331577,False,Neutral,False,False,True
SMATA,2024-11-25,11.0,0.0,0.0,1.0,910.0,-910.0,347580.0,-0.002618102307382473,False,Markdown,False,False,False
SMATA,2024-11-25,20.0,1.0,910.0,0.0,0.0,910.0,347580.0,0.002618102307382473,False,Markdown,False,False,True
SMATA,2024-11-25,29.0,20.0,18000.0,0.0,0.0,18000.0,347580.0,0.05178663904712584,False,Markdown,False,False,True
SMATA,2024-11-25,35.0,0.0,0.0,46.0,41308.0,-41308.0,347580.0,-0.11884458254214857,False,Markdown,False,False,False
SMATA,2024-11-25,46.0,20.0,17962.0,0.0,0.0,17962.0,347580.0,0.051677311698026356,False,Markdown,False,False,True
SMATA,2024-11-25,49.0,0.0,0.0,220.0,197562.0,-197562.0,347580.0,-0.5683928879682375,True,Markdown,False,False,False
SMATA,2024-11-25,55.0,43.0,38614.0,0.0,0.0,38614.0,347580.0,0.1110938488980954,False,Markdown,False,False,True
